,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,BETWEEN_days,KWH_DAYS,NB_FACTURES
29397,4366BR,2018-06-01,2018-06-30,8717.0,"1 036,57",29,300.58620689655174,35.0
29398,4366BR,2018-07-01,2018-07-31,8875.0,"970,88",30,295.8333333333333,35.0
29399,4366BR,2018-08-01,2018-08-31,9649.0,"1 050,33",30,321.6333333333333,35.0
29400,4366BR,2018-09-01,2018-09-30,9023.0,"992,92",29,311.13793103448273,35.0
29401,4366BR,2018-10-01,2018-10-31,9149.0,"1 007,84",30,304.96666666666664,35.0
29402,4366BR,2018-11-01,2018-11-30,8860.0,"976,80",29,305.51724137931035,35.0
29403,4366BR,2018-12-01,2018-12-31,9126.0,"1 005,75",30,304.2,35.0
29404,4366BR,2019-01-01,2019-01-31,9138.0,"983,02",30,304.6,35.0
29405,4366BR,2019-02-01,2019-02-28,8318.0,"896,53",27,308.0740740740741,35.0
29406,4366BR,2019-03-01,2019-03-31,9272.0,"996,37",30,309.06666666666666,35.0
29407,4366BR,2019-04-01,2019-04-30,9035.0,"971,15",29,311.55172413793105,35.0
29408,4366BR,2019-05-01,2019-05-31,9333.0,"1 002,39",30,311.1,35.0
29409,4366BR,2019-06-01,2019-06-30,9977.0,"1 064,61",29,344.0344827586207,35.0
29410,4366BR,2019-07-01,2019-07-31,10483.0,"1 116,79",30,349.43333333333334,35.0
29411,4366BR,2019-08-01,2019-08-31,9806.0,"1 204,66",30,326.8666666666667,35.0
29412,4366BR,2019-09-01,2019-09-30,8966.0,"963,84",29,309.17241379310343,35.0
29413,4366BR,2019-10-01,2019-10-31,9262.0,"994,98",30,308.73333333333335,35.0
29414,4366BR,2019-11-01,2019-11-30,8918.0,"958,86",29,307.51724137931035,35.0
29415,4366BR,2019-12-01,2019-12-31,9092.0,"978,05",30,303.06666666666666,35.0
29416,4366BR,2020-01-01,2020-01-31,8987.0,"1 151,83",30,299.56666666666666,35.0
29417,4366BR,2020-02-01,2020-02-29,8598.0,"1 101,74",28,307.07142857142856,35.0
29418,4366BR,2020-03-01,2020-03-31,9233.0,"1 175,47",30,307.76666666666665,35.0
29419,4366BR,2020-04-01,2020-04-30,8886.0,"1 132,08",29,306.41379310344826,35.0
29420,4366BR,2020-05-01,2020-05-31,9255.0,"1 177,90",30,308.5,35.0
29421,4366BR,2020-06-01,2020-06-30,9134.0,"1 161,81",29,314.9655172413793,35.0
29422,4366BR,2020-07-01,2020-07-31,9510.0,"1 207,95",30,317.0,35.0
29423,4366BR,2020-08-01,2020-08-31,9689.0,"1 245,63",30,322.96666666666664,35.0
29424,4366BR,2020-09-01,2020-09-30,9113.0,"1 159,16",29,314.2413793103448,35.0
29425,4366BR,2020-10-01,2020-10-31,10293.0,"1 304,37",30,343.1,35.0
29426,4366BR,2020-11-01,2020-11-30,10365.0,"1 312,27",29,357.41379310344826,35.0
29427,4380BB,2018-01-01,2018-01-31,9093.0,"992,09",30,303.1,34.0
29428,4380BB,2018-02-01,2018-02-28,7829.0,"866,53",27,289.962962962963,34.0
29429,4380BB,2018-03-01,2018-03-31,8017.0,"885,31",30,267.23333333333335,34.0
29430,4380BB,2018-04-01,2018-04-30,9673.0,"1 109,93",29,333.55172413793105,34.0
29431,4380BB,2018-05-01,2018-05-31,8487.0,"969,43",30,282.9,34.0
29432,4380BB,2018-06-01,2018-06-30,8584.0,"1 002,80",29,296.0,34.0
29433,4380BB,2018-07-01,2018-07-31,9844.0,"1 143,75",30,328.1333333333333,34.0
29434,4380BB,2018-08-01,2018-08-31,11005.0,"1 247,31",30,366.8333333333333,34.0
29435,4380BB,2018-09-01,2018-09-30,11497.0,"1 359,14",29,396.44827586206895,34.0
29436,4380BB,2018-10-01,2018-10-31,10876.0,"1 257,50",30,362.53333333333336,34.0
29437,4380BB,2018-11-01,2018-11-30,10832.0,"1 236,59",29,373.51724137931035,34.0
29438,4380BB,2018-12-01,2018-12-31,10981.0,"1 246,33",30,366.03333333333336,34.0
29439,4380BB,2019-01-01,2019-01-31,11086.0,"1 498,83",30,369.53333333333336,34.0
29440,4380BB,2019-02-01,2019-02-28,10332.0,"1 419,62",27,382.6666666666667,34.0
29441,4380BB,2019-03-01,2019-03-31,11833.0,"1 623,49",30,394.43333333333334,34.0
29442,4380BB,2019-04-01,2019-04-30,11110.0,"1 555,40",29,383.1034482758621,34.0
29443,4380BB,2019-05-01,2019-05-31,11805.0,"1 641,72",30,393.5,34.0
29444,4380BB,2019-06-01,2019-06-30,11923.0,"1 660,87",29,411.13793103448273,34.0
29445,4380BB,2019-07-01,2019-07-31,13757.0,"1 930,11",30,458.56666666666666,34.0
29446,4380BB,2019-08-01,2019-08-31,12712.0,"1 782,22",30,423.73333333333335,34.0
29447,4380BB,2019-09-01,2019-09-30,12229.0,"1 721,84",29,421.6896551724138,34.0
29448,4380BB,2019-10-01,2019-10-31,11919.0,"1 609,78",30,397.3,34.0
29449,4380BB,2019-11-01,2019-11-30,11340.0,"1 524,10",29,391.0344827586207,34.0
29450,4380BB,2019-12-01,2019-12-31,10544.0,"1 717,62",30,351.46666666666664,34.0
29451,4380BB,2020-01-01,2020-01-31,10069.0,"1 246,54",30,335.6333333333333,34.0
29452,4380BB,2020-02-01,2020-02-29,8546.0,"1 053,72",28,305.2142857142857,34.0
29453,4380BB,2020-03-01,2020-03-31,9363.0,"1 305,20",30,312.1,34.0
29454,4380BB,2020-04-01,2020-04-30,10465.0,"1 706,84",29,360.86206896551727,34.0
29455,4380BB,2020-05-01,2020-05-31,8220.0,"1 049,69",30,274.0,34.0
29456,4380BB,2020-06-01,2020-06-30,9620.0,"1 232,32",29,331.7241379310345,34.0
29457,4380BB,2020-07-01,2020-07-31,12056.0,"1 529,91",30,401.8666666666667,34.0
29458,4380BB,2020-08-01,2020-08-31,10291.0,"1 307,99",30,343.03333333333336,34.0
29459,4380BB,2020-09-01,2020-09-30,8968.0,"1 152,39",29,309.2413793103448,34.0
29460,4380BB,2020-10-01,2020-10-31,8969.0,"1 112,16",30,298.96666666666664,34.0
29461,4351BR,2018-01-01,2018-01-31,18257.0,"1 952,68",30,608.5666666666667,35.0
29462,4351BR,2018-02-01,2018-02-28,16522.0,"1 770,31",27,611.925925925926,35.0
29463,4351BR,2018-03-01,2018-03-31,18230.0,"1 949,47",30,607.6666666666666,35.0
29464,4351BR,2018-04-01,2018-04-30,14369.0,"1 541,28",29,495.48275862068965,35.0
29465,4351BR,2018-05-01,2018-05-31,14962.0,"1 599,22",30,498.73333333333335,35.0
29466,4351BR,2018-06-01,2018-06-30,14938.0,"1 594,99",29,515.1034482758621,35.0
29467,4351BR,2018-07-01,2018-07-31,15327.0,"1 636,27",30,510.9,35.0
29468,4351BR,2018-08-01,2018-08-31,15729.0,"1 676,66",30,524.3,35.0
29469,4351BR,2018-09-01,2018-09-30,14584.0,"1 572,50",29,502.8965517241379,35.0
29470,4351BR,2018-10-01,2018-10-31,14697.0,"1 590,42",30,489.9,35.0
29471,4351BR,2018-11-01,2018-11-30,13613.0,"1 477,70",29,469.41379310344826,35.0
29472,4351BR,2018-12-01,2018-12-31,14075.0,"1 527,06",30,469.1666666666667,35.0
29473,4351BR,2019-01-01,2019-01-31,14604.0,"1 545,28",30,486.8,35.0
29474,4351BR,2019-02-01,2019-02-28,13042.0,"1 384,99",27,483.037037037037,35.0
29475,4351BR,2019-03-01,2019-03-31,15087.0,"1 592,82",30,502.9,35.0
29476,4351BR,2019-04-01,2019-04-30,14480.0,"1 530,22",29,499.3103448275862,35.0
29477,4351BR,2019-05-01,2019-05-31,14773.0,"1 559,30",30,492.43333333333334,35.0
29478,4351BR,2019-06-01,2019-06-30,15469.0,"1 617,77",29,533.4137931034483,35.0
29479,4351BR,2019-07-01,2019-07-31,15526.0,"1 627,54",30,517.5333333333333,35.0
29480,4351BR,2019-08-01,2019-08-31,15678.0,"1 645,36",30,522.6,35.0
29481,4351BR,2019-09-01,2019-09-30,14607.0,"1 540,43",29,503.6896551724138,35.0
29482,4351BR,2019-10-01,2019-10-31,14731.0,"1 554,70",30,491.03333333333336,35.0
29483,4351BR,2019-11-01,2019-11-30,14078.0,"1 489,48",29,485.44827586206895,35.0
29484,4351BR,2019-12-01,2019-12-31,14810.0,"1 566,57",30,493.6666666666667,35.0
29485,4351BR,2020-01-01,2020-01-31,14828.0,"1 871,93",30,494.26666666666665,35.0
29486,4351BR,2020-02-01,2020-02-29,13915.0,"1 758,41",28,496.9642857142857,35.0
29487,4351BR,2020-03-01,2020-03-31,14880.0,"1 867,82",30,496.0,35.0
29488,4351BR,2020-04-01,2020-04-30,14484.0,"1 817,37",29,499.44827586206895,35.0
29489,4351BR,2020-05-01,2020-05-31,14334.0,"1 798,86",30,477.8,35.0
29490,4351BR,2020-06-01,2020-06-30,13272.0,"1 664,79",29,457.6551724137931,35.0
29491,4351BR,2020-07-01,2020-07-31,14201.0,"1 775,94",30,473.3666666666667,35.0
29492,4351BR,2020-08-01,2020-08-31,15029.0,"1 873,30",30,500.96666666666664,35.0
29493,4351BR,2020-09-01,2020-09-30,14507.0,"1 812,50",29,500.2413793103448,35.0
29494,4351BR,2020-10-01,2020-10-31,14598.0,"1 831,80",30,486.6,35.0
29495,4351BR,2020-11-01,2020-11-30,14500.0,"1 818,14",29,500.0,35.0
29496,4376BB,2018-01-01,2018-12-31,6891.0,"1 121,97",364,18.931318681318682,24.0
29497,4376BB,2019-01-01,2019-01-31,1336.0,"185,23",30,44.53333333333333,24.0
29498,4376BB,2019-02-01,2019-02-28,1212.0,"161,38",27,44.888888888888886,24.0
29499,4376BB,2019-03-01,2019-03-31,1363.0,"179,59",30,45.43333333333333,24.0
29500,4376BB,2019-04-01,2019-04-30,1350.0,"178,28",29,46.55172413793103,24.0
29501,4376BB,2019-05-01,2019-05-31,643.0,"93,64",30,21.433333333333334,24.0
29502,4376BB,2019-06-01,2019-06-30,536.0,"81,34",29,18.482758620689655,24.0
29503,4376BB,2019-07-01,2019-07-31,736.0,"105,16",30,24.533333333333335,24.0
29504,4376BB,2019-08-01,2019-08-31,1489.0,"195,13",30,49.63333333333333,24.0
29505,4376BB,2019-09-01,2019-09-30,1378.0,"181,52",29,47.51724137931034,24.0
29506,4376BB,2019-10-01,2019-10-31,1383.0,"182,09",30,46.1,24.0
29507,4376BB,2019-11-01,2019-11-30,1307.0,"172,85",29,45.06896551724138,24.0
29508,4376BB,2019-12-01,2019-12-31,695.0,"99,61",30,23.166666666666668,24.0
29509,4376BB,2020-01-01,2020-01-31,1319.0,"199,39",30,43.96666666666667,24.0
29510,4376BB,2020-02-01,2020-02-29,1293.0,"195,54",28,46.17857142857143,24.0
29511,4376BB,2020-03-01,2020-03-31,811.0,"129,00",30,27.033333333333335,24.0
29512,4376BB,2020-04-01,2020-04-30,459.0,"80,59",29,15.827586206896552,24.0
29513,4376BB,2020-05-01,2020-05-31,484.0,"84,12",30,16.133333333333333,24.0
29514,4376BB,2020-06-01,2020-06-30,492.0,"85,27",29,16.96551724137931,24.0
29515,4376BB,2020-07-01,2020-07-31,522.0,"89,61",30,17.4,24.0
29516,4376BB,2020-08-01,2020-08-31,558.0,"95,11",30,18.6,24.0
29517,4376BB,2020-09-01,2020-09-30,488.0,"84,77",29,16.82758620689655,24.0
29518,4376BB,2020-10-01,2020-10-31,473.0,"82,36",30,15.766666666666667,24.0
29519,4376BB,2020-11-01,2020-11-30,709.0,"97,64",29,24.448275862068964,24.0
29520,4372BB,2018-01-01,2018-01-31,8562.0,"1 004,52",30,285.4,35.0
29521,4372BB,2018-02-01,2018-02-28,7861.0,"925,93",27,291.14814814814815,35.0
29522,4372BB,2018-03-01,2018-03-31,8666.0,"1 016,90",30,288.8666666666667,35.0
29523,4372BB,2018-04-01,2018-04-30,8670.0,"1 020,43",29,298.9655172413793,35.0
29524,4372BB,2018-05-01,2018-05-31,9518.0,"1 121,12",30,317.26666666666665,35.0
29525,4372BB,2018-06-01,2018-06-30,9963.0,"1 169,75",29,343.55172413793105,35.0
29526,4372BB,2018-07-01,2018-07-31,10009.0,"1 176,46",30,333.6333333333333,35.0
29527,4372BB,2018-08-01,2018-08-31,10009.0,"1 179,08",30,333.6333333333333,35.0
29528,4372BB,2018-09-01,2018-09-30,9065.0,"1 078,00",29,312.58620689655174,35.0
29529,4372BB,2018-10-01,2018-10-31,8756.0,"1 037,31",30,291.8666666666667,35.0
29530,4372BB,2018-11-01,2018-11-30,8217.0,"974,67",29,283.3448275862069,35.0
29531,4372BB,2018-12-01,2018-12-31,8834.0,"1 044,40",30,294.46666666666664,35.0
29532,4372BB,2019-01-01,2019-01-31,8903.0,"998,66",30,296.76666666666665,35.0
29533,4372BB,2019-02-01,2019-02-28,7225.0,"817,09",27,267.5925925925926,35.0
29534,4372BB,2019-03-01,2019-03-31,7257.0,"821,74",30,241.9,35.0
29535,4372BB,2019-04-01,2019-04-30,7196.0,"815,78",29,248.13793103448276,35.0
29536,4372BB,2019-05-01,2019-05-31,7323.0,"828,77",30,244.1,35.0
29537,4372BB,2019-06-01,2019-06-30,8658.0,"982,62",29,298.55172413793105,35.0
